#Meteo hourly data
#Site, Solcast_site_73.047885_33.68442
#Country, Pakistan
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 33.6844
#Longitude, 73.0479
#Altitude, 519
#Time Zone, 4.0
Year,Month,Day,Hour,Minute,Tamb,Cloudopacity,DHI,DNI,GHI,Pw,Pressure,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg C],[%],[W/m2],[W/m2],[W/m2],[cm],[mbar],[degree],[m/s],[degree]
2019,1,14,23,0,0.7,0.0,0,0,0,0.49,926.0,32,2.3,167
2019,1,15,0,0,0.3,4.2,0,0,0,0.5,925.5,36,2.4,159
2019,1,15,1,0,0.3,56.8,0,0,0,0.53,925.2,37,2.4,148
2019,1,15,2,0,0.6,57.6,0,0,0,0.57,925.0,37,2.3,136
2019,1,15,3,0,0.9,57.8,0,0,0,0.62,924.8,37,2.2,123
2019,1,15,4,0,0.9,55.3,0,0,0,0.66,924.8,37,2.2,111
2019,1,15,5,0,0.8,55.3,0,0,0,0.7,925.1,37,2.2,99
2019,1,15,6,0,0.7,57.8,12,0,12,0.74,925.3,37,2.3,88
2019,1,15,7,0,2.2,50.2,82,36,93,0.76,925.6,37,2.2,77
2019,1,15,8,0,5.2,28.8,185,192,257,0.78,925.9,36,2.1,68
2019,1,15,9,0,8.3,0.1,107,804,501,0.8,926.1,34,1.9,61
2019,1,15,10,0,10.5,0.3,104,872,588,0.82,925.9,32,1.5,56
2019,1,15,11,0,11.8,14.0,224,526,524,0.85,925.1,25,1.0,55
2019,1,15,12,0,13.1,0.2,93,879,559,0.88,924.4,8,0.6,58
2019,1,15,13,0,13.8,23.9,173,374,350,0.91,923.9,335,0.4,64
2019,1,15,14,0,13.9,35.6,129,200,197,0.94,923.8,317,0.5,72
2019,1,15,15,0,13.9,39.7,48,84,56,0.97,923.7,303,0.6,82
2019,1,15,16,0,12.8,33.0,3,13,4,0.98,923.8,322,0.6,93
2019,1,15,17,0,10.5,32.0,0,0,0,0.97,924.2,353,1.0,104
2019,1,15,18,0,8.2,58.3,0,0,0,0.96,924.5,7,1.4,117
2019,1,15,19,0,6.5,63.2,0,0,0,0.95,924.7,14,1.6,129
2019,1,15,20,0,5.3,59.4,0,0,0,0.94,924.8,21,1.6,141
2019,1,15,21,0,4.1,60.7,0,0,0,0.93,924.8,29,1.5,153
2019,1,15,22,0,3.4,85.8,0,0,0,0.94,924.7,34,1.5,164
2019,1,15,23,0,3.2,86.0,0,0,0,0.96,924.2,37,1.3,167
2019,1,16,0,0,3.0,85.4,0,0,0,0.98,923.8,41,1.2,159
2019,1,16,1,0,3.0,80.1,0,0,0,1.0,923.6,44,1.2,148
2019,1,16,2,0,3.2,76.6,0,0,0,1.04,923.5,47,1.2,136
2019,1,16,3,0,3.3,75.6,0,0,0,1.08,923.5,49,1.3,123
2019,1,16,4,0,3.5,77.9,0,0,0,1.1,923.6,50,1.3,111
2019,1,16,5,0,3.7,82.0,0,0,0,1.11,923.9,50,1.4,99
2019,1,16,6,0,3.9,86.5,4,0,4,1.11,924.2,51,1.4,88
2019,1,16,7,0,5.3,93.1,12,0,12,1.12,924.6,57,1.4,77
2019,1,16,8,0,8.0,72.0,33,182,104,1.13,925.1,72,1.3,68
2019,1,16,9,0,10.7,95.6,23,0,23,1.14,925.5,87,1.3,61
2019,1,16,10,0,12.3,95.2,28,0,28,1.16,925.5,100,1.4,56
2019,1,16,11,0,13.0,97.3,20,0,20,1.18,925.0,112,1.5,55
2019,1,16,12,0,13.7,73.4,142,0,142,1.21,924.4,121,1.6,58
2019,1,16,13,0,13.8,56.0,194,0,194,1.22,924.2,119,1.5,64
2019,1,16,14,0,13.3,41.7,102,171,146,1.22,924.4,100,1.1,72
2019,1,16,15,0,12.8,0.0,48,339,104,1.22,924.5,69,0.9,82
2019,1,16,16,0,11.4,0.0,3,10,4,1.19,924.8,47,1.1,93
2019,1,16,17,0,9.1,0.0,0,0,0,1.13,925.2,40,1.4,104
2019,1,16,18,0,6.8,0.0,0,0,0,1.07,925.7,36,1.8,116
2019,1,16,19,0,5.3,0.0,0,0,0,0.99,926.1,34,1.9,129
2019,1,16,20,0,4.5,0.0,0,0,0,0.9,926.4,32,1.7,141
2019,1,16,21,0,3.7,0.0,0,0,0,0.82,926.8,30,1.6,153
2019,1,16,22,0,3.1,0.0,0,0,0,0.75,926.8,28,1.6,163
2019,1,16,23,0,2.6,0.0,0,0,0,0.71,926.5,28,1.6,167
2019,1,17,0,0,2.1,0.0,0,0,0,0.66,926.3,28,1.7,159
2019,1,17,1,0,2.0,0.0,0,0,0,0.64,926.0,29,1.7,148
2019,1,17,2,0,2.1,0.0,0,0,0,0.63,925.7,31,1.8,136
2019,1,17,3,0,2.2,0.0,0,0,0,0.63,925.4,33,1.8,123
2019,1,17,4,0,2.3,0.0,0,0,0,0.62,925.4,33,1.9,111
2019,1,17,5,0,2.4,0.0,0,0,0,0.6,925.7,33,2.0,99
2019,1,17,6,0,2.6,0.0,16,193,37,0.58,926.0,33,2.2,87
2019,1,17,7,0,4.0,0.0,50,668,205,0.57,926.3,31,2.2,77
2019,1,17,8,0,6.9,0.0,66,840,385,0.58,926.6,27,2.1,68
2019,1,17,9,0,9.7,0.0,73,920,526,0.58,926.9,23,2.0,60
2019,1,17,10,0,11.6,0.0,77,954,610,0.6,926.7,14,1.8,56
2019,1,17,11,0,12.6,0.0,76,961,628,0.62,925.9,356,1.6,55
2019,1,17,12,0,13.6,0.0,77,934,578,0.65,925.1,335,1.5,58
2019,1,17,13,0,14.1,14.1,192,453,400,0.66,924.5,320,1.6,63
2019,1,17,14,0,14.0,2.5,87,658,293,0.65,924.1,310,1.6,72
2019,1,17,15,0,13.9,0.0,42,460,119,0.65,923.8,301,1.7,81
2019,1,17,16,0,12.5,0.0,3,20,5,0.65,923.7,308,1.7,92
2019,1,17,17,0,9.7,0.0,0,0,0,0.64,924.1,334,1.7,104
2019,1,17,18,0,7.0,0.0,0,0,0,0.64,924.4,355,2.0,116
2019,1,17,19,0,5.1,0.0,0,0,0,0.65,924.7,7,2.1,129
2019,1,17,20,0,4.1,0.0,0,0,0,0.67,925.0,17,1.9,141
2019,1,17,21,0,3.1,0.0,0,0,0,0.68,925.3,27,1.8,153
2019,1,17,22,0,2.3,0.0,0,0,0,0.71,925.3,33,1.8,163
2019,1,17,23,0,1.7,0.0,0,0,0,0.74,925.2,34,1.8,166
2019,1,18,0,0,1.1,4.1,0,0,0,0.77,925.0,35,1.8,159
2019,1,18,1,0,1.1,35.8,0,0,0,0.81,925.0,36,1.8,148
2019,1,18,2,0,1.8,55.1,0,0,0,0.86,925.1,38,1.7,136
2019,1,18,3,0,2.5,55.0,0,0,0,0.9,925.2,41,1.6,123
2019,1,18,4,0,2.9,57.9,0,0,0,0.94,925.3,42,1.7,111
2019,1,18,5,0,3.0,57.3,0,0,0,0.98,925.4,42,1.8,99
2019,1,18,6,0,3.1,62.6,8,0,8,1.02,925.4,41,2.0,87
2019,1,18,7,0,4.3,79.0,35,0,35,1.08,925.6,39,2.0,77
2019,1,18,8,0,6.7,92.0,27,0,27,1.16,925.9,33,1.9,68
2019,1,18,9,0,9.1,93.5,30,0,30,1.24,926.2,27,1.8,60
2019,1,18,10,0,10.6,86.3,78,0,78,1.35,926.1,20,1.6,56
2019,1,18,11,0,11.1,69.3,177,0,177,1.47,925.5,12,1.5,55
2019,1,18,12,0,11.7,75.0,132,0,132,1.59,925.0,1,1.3,57
2019,1,18,13,0,11.9,78.1,87,0,87,1.69,924.8,356,1.3,63
2019,1,18,14,0,11.7,70.9,75,0,75,1.77,924.9,356,1.4,71
2019,1,18,15,0,11.6,41.6,42,22,44,1.85,924.9,356,1.4,81
2019,1,18,16,0,10.7,59.7,3,1,3,1.9,925.1,359,1.5,92
2019,1,18,17,0,9.2,71.2,0,0,0,1.91,925.4,3,1.8,104
2019,1,18,18,0,7.7,72.8,0,0,0,1.91,925.6,7,2.0,116
2019,1,18,19,0,6.9,57.8,0,0,0,1.9,925.7,14,2.0,129
2019,1,18,20,0,6.8,59.3,0,0,0,1.87,925.6,26,1.9,141
2019,1,18,21,0,6.7,61.2,0,0,0,1.84,925.4,39,1.8,153
2019,1,18,22,0,6.6,61.7,0,0,0,1.85,925.2,43,1.7,163
2019,1,18,23,0,6.4,59.3,0,0,0,1.89,925.0,38,1.5,166
2019,1,19,0,0,6.2,61.5,0,0,0,1.93,924.7,31,1.2,159
2019,1,19,1,0,6.1,59.3,0,0,0,1.97,924.6,25,1.2,148
2019,1,19,2,0,5.9,62.0,0,0,0,1.99,924.8,24,1.4,136
2019,1,19,3,0,5.8,58.6,0,0,0,2.02,925.0,22,1.5,123
2019,1,19,4,0,5.9,57.1,0,0,0,2.03,925.2,24,1.7,111
2019,1,19,5,0,6.3,62.9,0,0,0,2.04,925.5,27,1.8,99
2019,1,19,6,0,6.7,75.1,5,0,5,2.04,925.8,29,1.9,87
2019,1,19,7,0,7.3,74.3,35,0,35,2.05,926.2,33,2.0,77
2019,1,19,8,0,8.3,56.0,120,0,120,2.05,926.6,38,2.0,67
2019,1,19,9,0,9.2,61.8,172,0,172,2.05,927.0,43,2.1,60
2019,1,19,10,0,9.8,43.1,318,0,318,2.05,926.9,44,2.0,56
2019,1,19,11,0,10.3,41.5,331,19,342,2.04,926.4,41,1.7,55
2019,1,19,12,0,10.7,54.2,220,47,247,2.02,925.9,37,1.4,57
2019,1,19,13,0,11.2,35.5,231,98,275,2.01,925.5,31,1.2,63
2019,1,19,14,0,11.9,54.4,125,0,125,1.99,925.1,26,1.0,71
2019,1,19,15,0,12.5,53.3,44,0,44,1.97,924.7,18,0.9,81
2019,1,19,16,0,12.0,33.2,2,0,2,1.93,924.6,14,1.0,92
2019,1,19,17,0,10.2,47.5,0,0,0,1.89,925.0,15,1.3,104
2019,1,19,18,0,8.5,55.8,0,0,0,1.84,925.3,15,1.7,116
2019,1,19,19,0,7.5,74.1,0,0,0,1.8,925.6,17,1.8,128
2019,1,19,20,0,7.1,74.0,0,0,0,1.75,925.8,21,1.7,141
2019,1,19,21,0,6.8,73.0,0,0,0,1.71,926.0,25,1.6,153
2019,1,19,22,0,6.6,49.9,0,0,0,1.68,926.0,29,1.5,163
2019,1,19,23,0,6.5,55.9,0,0,0,1.66,925.7,32,1.6,166
2019,1,20,0,0,6.4,52.3,0,0,0,1.64,925.4,34,1.7,159
2019,1,20,1,0,6.4,59.4,0,0,0,1.66,925.1,39,1.7,148
2019,1,20,2,0,6.3,73.8,0,0,0,1.73,924.8,45,1.7,136
2019,1,20,3,0,6.3,73.4,0,0,0,1.8,924.5,51,1.7,123
2019,1,20,4,0,6.5,63.0,0,0,0,1.82,924.5,54,1.9,111
2019,1,20,5,0,6.8,69.0,0,0,0,1.79,924.7,53,2.2,99
2019,1,20,6,0,7.2,68.1,6,0,6,1.76,925.0,53,2.5,87
2019,1,20,7,0,8.1,69.6,47,0,47,1.75,925.2,54,2.6,77
2019,1,20,8,0,9.4,83.6,45,0,45,1.75,925.4,57,2.7,67
2019,1,20,9,0,10.8,89.3,45,0,45,1.75,925.6,60,2.7,60
2019,1,20,10,0,11.7,87.0,62,0,62,1.79,925.3,65,2.6,55
2019,1,20,11,0,12.1,87.6,59,0,59,1.86,924.4,74,2.3,54
2019,1,20,12,0,12.5,90.9,39,0,39,1.93,923.5,86,2.1,57
2019,1,20,13,0,12.3,83.2,53,0,53,1.97,923.2,91,1.9,63
2019,1,20,14,0,11.4,80.8,40,0,40,1.97,923.4,88,1.6,71
2019,1,20,15,0,10.4,70.4,20,0,20,1.97,923.6,84,1.3,81
2019,1,20,16,0,9.8,57.6,2,0,2,1.96,923.7,83,1.2,92
2019,1,20,17,0,9.3,86.2,0,0,0,1.93,923.8,88,1.3,104
2019,1,20,18,0,8.9,86.1,0,0,0,1.9,923.8,93,1.3,116
2019,1,20,19,0,8.5,86.0,0,0,0,1.87,923.8,94,1.3,128
2019,1,20,20,0,8.2,86.0,0,0,0,1.83,923.7,90,1.4,141
2019,1,20,21,0,8.0,85.3,0,0,0,1.79,923.6,87,1.4,153
2019,1,20,22,0,7.7,75.7,0,0,0,1.78,923.5,86,1.3,163
2019,1,20,23,0,7.6,74.1,0,0,0,1.79,923.3,85,1.1,166
2019,1,21,0,0,7.4,70.3,0,0,0,1.8,923.1,83,0.8,159
2019,1,21,1,0,7.2,75.0,0,0,0,1.81,922.8,84,0.8,148
2019,1,21,2,0,6.9,74.9,0,0,0,1.82,922.4,86,0.9,136
2019,1,21,3,0,6.6,75.7,0,0,0,1.82,922.1,88,1.0,123
2019,1,21,4,0,6.6,85.7,0,0,0,1.82,922.1,92,1.0,111
2019,1,21,5,0,6.9,87.9,0,0,0,1.81,922.3,99,0.9,99
2019,1,21,6,0,7.1,88.8,3,0,3,1.8,922.5,107,0.9,87
2019,1,21,7,0,7.6,97.3,4,0,4,1.8,922.7,112,0.9,77
2019,1,21,8,0,8.3,97.0,7,0,7,1.8,923.1,116,0.9,67
2019,1,21,9,0,9.0,97.1,12,0,12,1.8,923.4,119,0.9,60
2019,1,21,10,0,9.4,96.4,15,0,15,1.81,923.1,126,0.8,55
2019,1,21,11,0,9.7,96.2,16,0,16,1.81,922.2,147,0.5,54
2019,1,21,12,0,9.9,96.5,15,0,15,1.81,921.3,199,0.3,57
2019,1,21,13,0,9.8,92.7,20,0,20,1.82,920.5,157,0.3,63
2019,1,21,14,0,9.3,87.1,20,0,20,1.84,920.0,107,1.0,71
2019,1,21,15,0,8.9,69.9,18,0,18,1.85,919.4,100,1.8,81
2019,1,21,16,0,8.4,89.9,1,0,1,1.85,919.1,96,2.1,92
2019,1,21,17,0,8.0,98.0,0,0,0,1.84,919.1,92,1.7,103
2019,1,21,18,0,7.5,97.9,0,0,0,1.83,919.1,85,1.5,116
2019,1,21,19,0,7.3,95.6,0,0,0,1.82,919.0,76,1.2,128
2019,1,21,20,0,7.1,94.5,0,0,0,1.81,918.8,65,1.1,140
2019,1,21,21,0,7.0,94.4,0,0,0,1.8,918.5,49,0.9,152
2019,1,21,22,0,6.9,96.2,0,0,0,1.78,918.2,34,1.0,162
2019,1,21,23,0,6.8,97.0,0,0,0,1.74,917.7,22,1.1,166
2019,1,22,0,0,6.7,96.8,0,0,0,1.7,917.2,13,1.2,159
2019,1,22,1,0,6.7,95.0,0,0,0,1.66,917.2,22,1.1,148
2019,1,22,2,0,6.8,97.6,0,0,0,1.62,917.6,55,1.0,135
2019,1,22,3,0,6.8,98.9,0,0,0,1.57,918.0,84,1.3,123
2019,1,22,4,0,6.9,93.3,0,0,0,1.54,918.4,91,1.4,111
2019,1,22,5,0,6.8,96.6,0,0,0,1.54,918.6,83,1.3,99
2019,1,22,6,0,6.8,95.0,2,0,2,1.53,918.8,74,1.1,87
2019,1,22,7,0,7.0,86.2,15,0,15,1.52,919.0,72,1.0,76
2019,1,22,8,0,7.3,90.6,20,0,20,1.51,919.3,78,1.0,67
2019,1,22,9,0,7.7,95.4,15,0,15,1.49,919.5,86,1.0,60
2019,1,22,10,0,8.1,97.2,12,0,12,1.46,919.3,96,0.9,55
2019,1,22,11,0,8.6,97.5,13,0,13,1.41,918.6,109,0.8,54
2019,1,22,12,0,9.1,98.9,12,0,12,1.36,918.0,124,0.8,57
2019,1,22,13,0,9.2,99.0,10,0,10,1.33,918.0,137,1.0,62
2019,1,22,14,0,9.1,96.3,7,0,7,1.32,918.8,143,1.3,71
2019,1,22,15,0,9.0,65.0,22,0,22,1.31,919.6,147,1.7,80
2019,1,22,16,0,8.5,43.3,3,0,3,1.3,920.4,144,1.7,92
2019,1,22,17,0,7.6,69.3,0,0,0,1.29,921.2,132,1.4,103
2019,1,22,18,0,6.6,75.4,0,0,0,1.29,922.0,115,1.2,115
2019,1,22,19,0,6.0,93.5,0,0,0,1.28,922.6,103,1.1,128
2019,1,22,20,0,5.7,93.6,0,0,0,1.26,923.0,100,1.2,140
2019,1,22,21,0,5.4,93.3,0,0,0,1.25,923.4,96,1.2,152
2019,1,22,22,0,5.1,86.1,0,0,0,1.23,923.6,91,1.2,162
2019,1,22,23,0,4.9,84.3,0,0,0,1.21,923.7,84,1.3,165
2019,1,23,0,0,4.7,81.7,0,0,0,1.19,923.8,78,1.4,159
2019,1,23,1,0,4.7,77.9,0,0,0,1.17,923.8,71,1.7,148
2019,1,23,2,0,4.9,74.4,0,0,0,1.14,923.9,65,2.1,135
2019,1,23,3,0,5.2,73.4,0,0,0,1.11,923.9,61,2.6,123
2019,1,23,4,0,5.0,57.8,0,0,0,1.07,924.1,59,2.7,111
2019,1,23,5,0,4.6,50.8,0,0,0,1.02,924.4,58,2.6,99
2019,1,23,6,0,4.1,6.7,22,13,24,0.96,924.7,58,2.4,87
2019,1,23,7,0,4.8,0.8,99,233,158,0.93,925.0,59,2.3,76
2019,1,23,8,0,6.6,0.0,157,429,326,0.91,925.3,63,2.0,67
2019,1,23,9,0,8.4,0.0,183,574,475,0.9,925.6,69,1.8,60
2019,1,23,10,0,9.6,0.0,156,747,586,0.91,925.6,84,1.5,55
2019,1,23,11,0,10.3,0.0,148,783,612,0.94,925.2,113,1.3,54
2019,1,23,12,0,10.9,0.4,147,748,563,0.97,924.8,141,1.5,56
2019,1,23,13,0,11.1,14.5,230,335,393,1.0,924.7,157,1.3,62
2019,1,23,14,0,10.7,8.8,151,358,267,1.03,924.8,190,0.6,70
2019,1,23,15,0,10.3,0.0,60,308,118,1.06,924.9,270,0.7,80
2019,1,23,16,0,9.2,0.0,6,16,7,1.07,925.1,301,1.0,91
2019,1,23,17,0,7.4,0.0,0,0,0,1.07,925.4,327,1.2,103
2019,1,23,18,0,5.6,0.0,0,0,0,1.07,925.8,344,1.5,115
2019,1,23,19,0,4.4,0.0,0,0,0,1.07,926.2,356,1.7,128
2019,1,23,20,0,3.7,0.0,0,0,0,1.07,926.6,11,1.6,140
2019,1,23,21,0,3.1,0.0,0,0,0,1.07,927.0,26,1.6,152
2019,1,23,22,0,2.6,0.0,0,0,0,1.07,927.1,34,1.6,162
2019,1,23,23,0,2.3,0.0,0,0,0,1.06,927.2,36,1.5,165
2019,1,24,0,0,1.9,0.0,0,0,0,1.05,927.1,38,1.5,159
2019,1,24,1,0,1.9,2.0,0,0,0,1.06,927.1,39,1.5,148
2019,1,24,2,0,2.0,0.0,0,0,0,1.09,927.0,39,1.7,135
2019,1,24,3,0,2.2,0.0,0,0,0,1.12,926.9,40,1.8,123
2019,1,24,4,0,2.5,0.0,0,0,0,1.13,927.1,40,2.0,111
2019,1,24,5,0,2.9,16.4,0,0,0,1.12,927.6,40,2.1,99
2019,1,24,6,0,3.4,36.0,21,0,21,1.11,928.1,40,2.3,87
2019,1,24,7,0,4.4,22.6,103,142,145,1.1,928.6,44,2.2,76
2019,1,24,8,0,6.2,18.8,183,256,275,1.08,929.0,52,1.9,67
2019,1,24,9,0,7.9,21.5,243,287,389,1.06,929.4,63,1.8,59
2019,1,24,10,0,8.9,17.0,293,343,494,1.05,929.3,71,1.6,55
2019,1,24,11,0,9.2,1.4,158,753,606,1.05,928.6,73,1.6,53
2019,1,24,12,0,9.4,0.0,144,755,566,1.04,928.0,76,1.5,56
2019,1,24,13,0,9.7,1.1,152,615,445,1.05,927.5,72,1.4,62
2019,1,24,14,0,10.1,2.8,132,443,281,1.07,927.3,59,1.3,70
2019,1,24,15,0,10.5,0.0,64,278,117,1.1,927.1,46,1.4,80
2019,1,24,16,0,9.5,0.0,6,16,8,1.08,927.0,34,1.5,91
2019,1,24,17,0,7.1,0.0,0,0,0,1.04,926.9,25,1.8,103
2019,1,24,18,0,4.8,0.0,0,0,0,0.99,926.8,19,2.0,115
2019,1,24,19,0,3.2,0.0,0,0,0,0.95,926.7,16,2.1,128
2019,1,24,20,0,2.5,0.0,0,0,0,0.92,926.7,17,1.9,140
2019,1,24,21,0,1.9,0.0,0,0,0,0.9,926.7,18,1.7,152
2019,1,24,22,0,1.3,0.0,0,0,0,0.87,926.5,19,1.6,162
2019,1,24,23,0,0.9,0.0,0,0,0,0.85,926.2,20,1.7,165
2019,1,25,0,0,0.4,0.0,0,0,0,0.83,925.9,20,1.7,159
2019,1,25,1,0,0.5,0.0,0,0,0,0.82,925.5,21,1.7,148
2019,1,25,2,0,0.9,0.0,0,0,0,0.83,925.1,22,1.6,135
2019,1,25,3,0,1.4,0.0,0,0,0,0.84,924.7,24,1.5,123
2019,1,25,4,0,1.5,0.0,0,0,0,0.83,924.6,26,1.5,111
2019,1,25,5,0,1.2,0.0,0,0,0,0.81,924.8,27,1.5,98
2019,1,25,6,0,0.9,4.8,26,51,32,0.8,925.0,29,1.6,87
2019,1,25,7,0,2.1,0.1,78,462,193,0.8,925.3,31,1.4,76
2019,1,25,8,0,4.9,0.0,113,653,373,0.82,925.8,35,1.0,67
2019,1,25,9,0,7.7,0.0,133,745,515,0.84,926.3,44,0.6,59
2019,1,25,10,0,9.2,12.7,218,527,522,0.86,926.4,96,0.2,54
2019,1,25,11,0,9.4,43.7,326,36,348,0.89,926.1,187,0.4,53
2019,1,25,12,0,9.7,36.5,340,32,358,0.92,925.8,198,0.9,56
2019,1,25,13,0,9.9,67.4,151,1,152,0.96,925.7,190,1.0,62
2019,1,25,14,0,10.1,53.1,141,9,143,1.0,925.7,164,0.9,70
2019,1,25,15,0,10.3,50.1,43,63,54,1.05,925.7,138,1.0,80
2019,1,25,16,0,9.3,0.0,7,18,9,1.07,926.1,115,1.2,91
2019,1,25,17,0,7.1,0.0,0,0,0,1.07,926.7,94,1.4,103
2019,1,25,18,0,4.9,0.0,0,0,0,1.07,927.3,80,1.8,115
2019,1,25,19,0,3.4,0.0,0,0,0,1.06,927.8,72,1.9,127
2019,1,25,20,0,2.7,0.0,0,0,0,1.05,928.1,63,1.7,140
2019,1,25,21,0,2.0,0.0,0,0,0,1.04,928.4,53,1.6,152
2019,1,25,22,0,1.5,0.0,0,0,0,1.02,928.5,45,1.6,162
2019,1,25,23,0,1.1,0.0,0,0,0,0.99,928.4,41,1.7,165
2019,1,26,0,0,0.7,0.0,0,0,0,0.97,928.2,38,1.9,158
2019,1,26,1,0,0.7,0.0,0,0,0,0.95,928.1,37,1.9,147
2019,1,26,2,0,1.0,0.0,0,0,0,0.94,928.1,38,1.7,135
2019,1,26,3,0,1.4,0.0,0,0,0,0.93,928.1,39,1.5,123
2019,1,26,4,0,1.5,0.0,0,0,0,0.9,928.3,37,1.5,110
2019,1,26,5,0,1.4,0.0,0,0,0,0.87,928.7,34,1.5,98
2019,1,26,6,0,1.3,0.0,22,126,37,0.83,929.2,31,1.6,87
2019,1,26,7,0,2.5,0.0,75,495,199,0.81,929.6,25,1.5,76
2019,1,26,8,0,5.0,0.0,107,682,380,0.8,930.2,13,1.3,67
2019,1,26,9,0,7.5,0.0,122,782,525,0.79,930.7,358,1.2,59
2019,1,26,10,0,9.1,0.0,118,856,619,0.79,930.7,348,1.1,54
2019,1,26,11,0,9.7,0.0,118,869,641,0.79,930.3,342,1.0,53
2019,1,26,12,0,10.3,0.0,118,841,594,0.79,929.8,334,0.8,56
2019,1,26,13,0,10.7,10.1,192,490,434,0.8,929.4,324,0.9,61
2019,1,26,14,0,11.0,18.4,191,193,260,0.8,929.2,317,1.1,70
2019,1,26,15,0,11.3,3.6,71,298,126,0.8,929.0,313,1.3,80
2019,1,26,16,0,10.0,0.0,8,30,10,0.78,929.0,323,1.5,91
2019,1,26,17,0,7.3,6.3,0,0,0,0.74,929.2,342,1.8,103
2019,1,26,18,0,4.5,2.2,0,0,0,0.71,929.5,355,2.2,115
2019,1,26,19,0,2.8,0.1,0,0,0,0.68,929.6,2,2.3,127
2019,1,26,20,0,1.9,0.0,0,0,0,0.65,929.7,7,2.1,140
2019,1,26,21,0,1.1,0.0,0,0,0,0.63,929.8,12,1.9,152
2019,1,26,22,0,0.4,0.0,0,0,0,0.61,929.7,17,1.9,161
2019,1,26,23,0,-0.2,15.9,0,0,0,0.58,929.5,21,2.0,165
2019,1,27,0,0,-0.7,21.0,0,0,0,0.56,929.3,24,2.0,158
2019,1,27,1,0,-0.5,0.0,0,0,0,0.55,928.4,27,2.0,147
2019,1,27,2,0,0.4,0.0,0,0,0,0.53,926.8,28,2.0,135
2019,1,27,3,0,1.3,0.0,0,0,0,0.52,925.1,30,2.0,123
2019,1,27,4,0,1.5,0.0,0,0,0,0.5,924.5,31,2.0,110
2019,1,27,5,0,1.0,0.0,0,0,0,0.48,924.8,29,2.0,98
2019,1,27,6,0,0.5,0.0,21,174,42,0.46,925.1,28,2.1,87
2019,1,27,7,0,1.7,0.0,65,599,215,0.45,925.4,25,2.0,76
2019,1,27,8,0,4.6,0.0,88,780,402,0.45,925.8,18,1.8,66
2019,1,27,9,0,7.4,0.0,100,867,549,0.44,926.2,9,1.6,59
2019,1,27,10,0,9.2,0.0,105,908,638,0.45,926.2,358,1.5,54
2019,1,27,11,0,10.0,0.0,105,918,660,0.46,925.7,345,1.5,53
2019,1,27,12,0,10.9,0.0,102,900,614,0.47,925.3,333,1.5,55
2019,1,27,13,0,11.4,13.5,209,469,440,0.47,924.8,326,1.6,61
2019,1,27,14,0,11.6,3.5,105,650,328,0.46,924.4,323,1.6,69
2019,1,27,15,0,11.9,0.0,51,512,151,0.46,924.0,319,1.6,79
2019,1,27,16,0,10.5,0.0,8,55,13,0.45,923.9,328,1.7,91
2019,1,27,17,0,7.6,0.0,0,0,0,0.44,924.1,345,1.9,102
2019,1,27,18,0,4.7,0.0,0,0,0,0.43,924.3,358,2.2,115
2019,1,27,19,0,2.8,0.0,0,0,0,0.42,924.5,7,2.3,127
2019,1,27,20,0,2.0,0.0,0,0,0,0.41,924.7,14,2.1,139
2019,1,27,21,0,1.1,0.0,0,0,0,0.4,924.8,22,2.0,151
2019,1,27,22,0,0.4,0.0,0,0,0,0.4,924.8,28,1.9,161
2019,1,27,23,0,-0.2,0.0,0,0,0,0.39,924.7,30,1.9,164
2019,1,28,0,0,-0.8,0.0,0,0,0,0.38,924.5,32,1.9,158
2019,1,28,1,0,-0.7,0.0,0,0,0,0.39,924.4,34,1.9,147
2019,1,28,2,0,0.2,0.0,0,0,0,0.4,924.4,36,2.0,135
2019,1,28,3,0,1.1,0.0,0,0,0,0.41,924.5,37,2.1,123
2019,1,28,4,0,1.3,0.0,0,0,0,0.42,924.6,37,2.2,110
2019,1,28,5,0,1.0,0.0,0,0,0,0.41,924.8,36,2.4,98
2019,1,28,6,0,0.7,0.0,20,230,47,0.41,925.1,35,2.6,87
2019,1,28,7,0,2.0,0.0,53,695,228,0.41,925.4,32,2.5,76
2019,1,28,8,0,5.0,0.0,67,863,416,0.42,925.7,25,2.2,66
2019,1,28,9,0,8.0,0.0,73,942,563,0.42,926.1,16,1.9,59
2019,1,28,10,0,9.9,0.0,74,980,652,0.44,926.0,2,1.6,54
2019,1,28,11,0,10.9,0.0,74,986,674,0.46,925.5,343,1.6,53
2019,1,28,12,0,11.8,6.5,140,773,588,0.49,925.0,325,1.7,55
2019,1,28,13,0,12.2,40.5,293,25,307,0.5,924.6,318,1.7,61
2019,1,28,14,0,12.2,40.4,191,52,207,0.49,924.3,320,1.7,69
2019,1,28,15,0,12.1,25.9,60,262,100,0.48,924.0,322,1.7,79
2019,1,28,16,0,10.6,0.0,8,65,14,0.48,923.9,332,1.7,90
2019,1,28,17,0,7.7,0.0,0,0,0,0.47,924.2,349,2.0,102
2019,1,28,18,0,4.8,0.0,0,0,0,0.46,924.4,1,2.4,114
2019,1,28,19,0,3.0,0.0,0,0,0,0.45,924.6,8,2.5,127
2019,1,28,20,0,2.2,0.0,0,0,0,0.45,924.6,16,2.3,139
2019,1,28,21,0,1.4,0.0,0,0,0,0.44,924.6,24,2.1,151
